ORF,-5.8333335,-5.5,-5.1666665,-4.8333335,-4.5,-4.1666665,-3.8333333,-3.5,-3.1666667,-2.8333333,-2.5,-2.1666667,-1.8333334,-1.5,-1.1666666,-0.83333331,-0.5,-0.16666667,0.16666667,0.5,0.83333331,1.1666666,1.5,1.8333334,2.1666667,2.5,2.8333333,3.1666667,3.5,3.8333333,4.1666665,4.5,4.8333335,5.1666665,5.5,5.8333335,6.1666665,6.5,6.8333335,7.1666665
YAL014C,76.47964478,81.22493744,80.06746674,78.16403198,79.53614807,79.62052155,80.34770203,82.06861877,81.21720886,81.48597717,84.74491882,82.24642944,84.75296021,83.58358002,83.14380646,85.24384308,82.41056061,82.727211,84.9858551,83.46981812,83.75655365,85.17009735,84.6800766,85.31610107,83.90665436,84.86282349,86.1146698,86.56432343,85.58970642,83.57694244,84.44860077,86.13189697,87.93122101,87.561409,89.61738586,89.70101166,88.2689209,88.38937378,90.35972595,90.02617645
YAL015C,75.18615723,75.04877472,75.44491577,75.58229065,74.71849823,74.14045715,72.49193573,73.02220154,74.3228302,73.45584869,71.86823273,73.07035065,74.51017761,74.21881866,76.96581268,74.88258362,71.8610611,73.39147949,74.42060089,75.42158508,76.74093628,78.54711914,79.08364105,78.19516754,77.53898621,77.16188049,75.55040741,75.43695831,76.00280762,75.61611938,74.46324921,74.45172882,73.84249878,74.53367615,74.16317749,74.52480316,73.51678467,76.85114288,75.59429169,77.77191162
YAL016W,157.4384766,158.4143219,154.8809052,157.7053528,154.8996735,164.3167877,161.1605835,157.9836731,162.6420288,159.8831177,163.2769928,167.4820557,165.1562195,159.5602722,170.0815887,162.7990265,157.3415985,147.0617523,142.7445679,138.9713898,139.3210297,149.0570374,156.2337494,156.1944733,157.0017395,164.7837524,167.7927399,168.0294189,180.3968048,191.8110199,197.7315674,198.1426086,193.7750244,200.6866302,209.607605,213.8986053,222.26651,228.2102203,230.6639557,226.0700684
YAL017W,78.42601013,78.30057526,79.24433899,79.53047943,80.21800232,82.38134766,81.45894623,80.88298035,81.82743073,84.78618622,83.66181183,81.85315704,80.19300842,79.51828766,78.65766907,77.86022186,75.04444122,75.75682831,78.29225159,77.63591766,80.86946869,81.9672699,79.71313477,78.47766876,79.35540771,79.46594238,78.27085114,80.22904968,81.72724915,81.70426941,81.19734192,82.12351227,81.50165558,81.51065063,81.40824127,81.15526581,82.27384949,83.63461304,83.66785431,82.78486633
YAL019W,86.17297363,82.98223114,85.3228302,85.89464569,85.79402161,85.88021851,86.04021454,86.44132233,85.0061264,86.03843689,88.47869873,85.58583069,84.52003479,84.25448608,86.67959595,86.35141754,85.49583435,86.64151764,84.40808105,85.8301239,85.69350433,86.16986084,84.57046509,83.37420654,84.490448,82.91287994,81.66562653,81.48928833,81.99768066,82.58705139,81.15423584,82.51992035,80.38004303,78.31694794,79.8445282,79.72683716,79.62445068,77.46304321,78.57205963,77.43101501
YAL021C,107.4255295,104.4775162,106.6763229,106.6866531,103.0632629,104.1175766,101.286232,101.7641373,101.5652008,102.0644455,102.9943924,102.0843887,100.5439758,102.5942688,105.3764954,104.7756271,107.3667297,105.2366714,106.6990967,107.8935394,108.7902756,110.2837601,111.4970093,108.7776413,110.4801712,112.5778198,115.0618668,117.3139572,116.1749344,114.748642,115.4014053,116.3973541,116.5754166,117.0415726,118.2975311,117.7217484,119.1147003,118.7919998,117.564209,117.5279007
YAL023C,70.96418762,72.07400513,72.89393616,73.38529205,73.1373291,72.75724792,73.30155945,72.76206207,71.70623779,72.0140152,71.55621338,71.8727417,71.74974823,71.97862244,72.03951263,73.07692719,73.28314209,72.61271667,73.05997467,73.69307709,74.3822403,74.41905212,74.90326691,75.56502533,75.68153381,73.95927429,73.73748016,74.0923233,73.35294342,75.64229584,73.9855423,72.63877106,75.03395844,77.81775665,76.73912048,76.54634094,76.43390656,78.10256195,79.82790375,77.82514191
YAL024C,72.43071747,71.4796524,71.18868256,71.08089447,70.84507751,69.89138794,70.39240265,71.20037842,70.02799225,69.97544098,70.09098053,69.5318985,69.80477142,70.62463379,70.65516663,69.7309494,69.66534424,69.99877167,70.63252258,71.07802582,72.19398499,72.09499359,70.72337341,70.91914368,70.11998749,69.05732727,69.39125824,70.00579071,69.29998016,69.72428131,70.69193268,70.82740784,72.02529144,72.07876587,72.15663147,72.71354675,73.67744446,74.68997955,74.20110321,73.46420288
YAL026C,91.67414856,91.78921509,92.48267365,91.69991302,91.57455444,90.37503052,90.37119293,91.30692291,92.52520752,92.47844696,92.06243134,91.90882874,92.34967041,91.14562225,91.7951889,94.241539,98.21920013,101.4341812,105.4131165,108.0116959,108.5286636,110.4974823,110.3845062,113.4184799,115.1244888,116.7893829,117.0177078,116.4179688,115.7041931,112.7371826,108.4881134,111.5443878,112.0398178,112.7016907,111.4870453,111.4115829,112.1725082,112.2210312,113.015976,115.486702
YAL027W,70.38474274,74.76278687,76.13295746,78.80987549,78.87068939,81.3345871,80.76882172,82.04390717,79.71923828,81.22527313,79.27685547,78.78459167,78.77984619,79.19849396,80.33587646,79.75337982,78.45442963,78.81609344,79.50855255,81.32115173,80.74552155,81.04545593,81.99835968,81.12987518,81.83391571,80.58601379,82.44419861,80.94594574,82.18651581,81.83607483,83.65206909,82.14762115,80.54921722,79.98666382,81.81053162,81.90074921,81.34967804,81.99871063,82.84458923,81.84524536
YAL029C,104.6223297,97.71713257,90.85948181,90.81517029,90.51066589,89.84197998,88.62526703,89.09835052,90.87214661,91.51445007,91.30367279,92.58668518,93.56632996,93.38297272,92.65727234,91.64194489,90.90699005,89.81208801,89.23107147,91.22077179,93.11859131,93.92430878,93.4467926,91.68068695,92.48832703,94.26139832,94.24013519,93.31911469,92.81990814,93.9251709,93.69244385,93.28967285,95.4981308,97.00520325,97.27774048,96.1873703,97.10584259,98.89586639,98.06254578,96.90386963
YAL031C,77.83855438,76.59402466,75.59261322,76.84266663,75.38090515,74.91845703,75.72801208,75.55905914,76.2000351,74.88378906,74.33345795,75.03464508,74.99017334,75.86302185,76.73334503,75.23780823,76.40094757,78.58513641,76.54008484,78.08582306,81.41203308,82.10768127,78.1492157,77.64849854,80.41303253,78.43572235,76.99330902,76.0487442,76.50824738,78.57955933,79.90372467,79.98517609,78.57604218,79.77566528,82.43916321,83.03484344,82.97038269,84.09353638,84.27532196,81.48896027
YAL032C,83.84118652,83.68836975,83.65778351,82.43287659,81.59629822,81.04732513,79.83137512,82.2538681,81.88724518,81.36994934,82.20285797,80.40202332,78.26358032,77.65288544,77.86386871,77.76237488,78.72453308,77.83404541,77.03533936,80.3358078,81.67961884,81.2877655,83.44155884,84.90474701,85.02612305,83.57913971,83.24583435,82.68408966,81.311409,81.2421875,80.39424133,80.81409454,80.00474548,79.9817276,79.80570984,79.1807785,79.47225952,79.56755066,81.96927643,81.10827637
YAL033W,116.7746429,110.4758072,107.6782684,107.0128555,106.9404449,109.719223,108.3184586,109.6121368,107.8208389,110.2239456,108.8989639,108.9824142,110.0661926,110.2829056,110.2055969,109.0969925,108.9161453,109.0384598,109.9728546,112.2976074,112.2775803,113.3310928,113.5153351,113.2686005,114.3670654,114.8579102,115.8869171,115.4963226,115.7651062,117.2788162,117.7557449,119.2777634,119.9750671,123.4544907,124.0910187,126.4117279,127.3225632,130.2150726,128.9408875,128.8159637
YAL034W-A,75.63043976,75.43201447,76.85862732,77.23597717,74.74306488,73.41004944,74.37870789,75.7121048,76.01660156,76.55853271,76.11051178,75.57831573,75.31276703,74.62661743,76.47213745,77.6241684,76.68204498,74.50253296,73.15696716,73.32875824,73.07511902,72.97478485,72.68654633,73.61210632,72.35334778,73.3527832,74.37895966,74.00372314,72.41727448,73.01094818,73.01570892,72.79664612,72.59765625,71.96170807,72.04302216,71.21952057,72.44544983,73.43701935,75.40583038,76.31876373
YAL035W,308.8790894,306.9473877,283.4095764,270.0783997,294.933136,296.3005676,303.8060608,304.2966309,306.6094971,303.9588928,299.7506714,297.4792175,286.84198,282.7936401,281.9911499,281.9390869,284.5785828,272.7278442,269.6978455,272.5499268,281.001709,286.0011292,285.7852478,288.2769775,294.9983826,302.0864258,306.5458374,311.6016541,319.680603,329.2245178,326.0318604,324.1646423,330.4441833,329.4837036,325.5565186,330.0353088,337.3910522,345.4373779,351.2427673,350.9029236
YAL036C,153.6340485,151.1015167,151.8019562,152.138504,153.8868713,141.2645111,152.9598694,147.7327576,144.5926666,157.3845978,154.8969574,141.4144287,151.6787567,154.0800476,153.2439117,150.2591095,148.8683167,143.0442657,132.0891113,141.5599823,145.0529327,144.9917297,136.3997192,151.9607239,156.1944885,159.7476349,163.2208252,160.4453735,164.7292175,166.4836578,170.7902679,154.9967957,152.3485107,150.4645081,148.615036,148.7151947,146.0842743,144.4718628,145.0151672,146.9472351
YAL038W,652.2952271,574.3034058,604.0285034,602.4397583,612.2880249,586.7741699,573.7559204,594.3859863,614.1339111,631.125,603.3498535,600.2919312,608.5335083,593.5407104,579.401001,601.2807007,602.6290894,612.4276123,619.6867676,631.6786499,653.3863525,673.3870239,694.1495361,738.3262329,781.6612549,781.7901001,796.2524414,821.6707764,850.5418091,852.6989136,892.7138672,892.7281494,907.5281372,944.866272,971.3817139,1010.396545,1062.54187,1090.954224,1100.69812,1127.485474
YAL039C,73.50252533,72.31671143,73.04758453,72.80578613,72.53382111,73.37608337,71.98999023,69.82015228,70.06700897,71.60359955,70.82823944,71.74452972,71.99356079,72.6618042,72.50265503,73.68352509,73.16362762,72.24847412,73.00728607,73.88516235,75.65139771,75.44321442,77.16440582,77.9016571,77.2416153,77.71490479,77.10552216,78.01248169,78.10329437,76.15209961,76.33679962,76.521492,75.57505035,75.04633331,74.70231628,73.58712006,72.42308807,72.3141098,72.59827423,71.59447479
YAL041W,88.72601318,87.48036957,88.3056488,87.73261261,86.16954041,86.03952026,87.63972473,89.75284576,90.19077301,88.09255219,87.94481659,88.32489777,87.1855011,84.72393036,84.66030121,84.74924469,84.83782959,85.84643555,86.68920898,89.06507111,89.3680954,91.19915009,93.34648895,94.03582001,92.44178772,92.2790451,93.60597992,93.82423401,91.828125,89.58669281,91.07313538,91.63977814,91.66300201,92.59159851,94.27137756,92.70798492,92.02490234,92.75494385,93.15679932,92.03317261
YAL043C,105.4188995,101.7180862,103.8441467,96.3952179,91.59863281,90.39800262,91.25626373,93.30200195,97.52485657,92.2600708,90.14109039,92.51296234,91.9833374,95.90548706,91.1008606,89.97691345,91.00093842,87.54941559,92.67172241,90.57125092,95.68444061,98.00219727,99.44378662,95.36499023,94.037117,94.74588776,95.73992157,97.57167816,98.56100464,100.7958603,102.0369415,102.7517548,103.8120041,104.8855209,106.0505981,105.6346893,105.5621338,106.7154694,105.4066544,108.9724655
YAL044C,138.6233368,137.0043335,131.5366516,139.3861847,140.521698,142.8023376,136.8860931,138.9864655,138.6543427,136.40448,133.9390717,129.180603,131.6600494,134.9000854,134.2467957,135.8980103,131.6404114,131.1007233,129.5662537,122.4722214,127.9666748,127.0662613,124.870163,124.014328,123.7508087,129.5005646,128.9085236,131.7013702,134.2261505,137.1924896,138.1119385,136.7902832,135.8492432,134.5430145,141.6173248,143.9792023,145.3644104,145.6109009,146.4605255,148.0369263
YAL047C,78.04498291,78.42510986,78.20786285,77.961586,76.8552475,76.70700836,77.28393555,75.97731018,75.8819046,78.16901398,77.43785095,78.64452362,77.80354309,78.80883026,80.83430481,81.74917603,82.34086609,82.91205597,84.07176971,84.33222961,84.64331055,79.47190094,80.82752991,80.4453125,80.76839447,79.9184494,79.16683197,79.03842926,78.54345703,78.68928528,78.6127243,79.14329529,80.19274902,77.65829468,77.70198059,78.88658142,79.0141983,79.32580566,77.22180176,78.73843384
YAL049C,76.90402222,81.32759857,83.95687866,81.20854187,80.76874542,80.77393341,82.52830505,81.88381958,83.79664612,84.8431015,85.78330994,83.08669281,82.86044312,81.41816711,81.66860199,81.62876892,81.05731964,81.66267395,82.48460388,81.72695923,82.60181427,82.6570816,83.3295517,84.67803955,85.03328705,87.73365021,89.55380249,92.11958313,89.74311829,91.00350189,90.60147858,92.37332153,91.40119934,92.21959686,93.52301025,93.00591278,94.43128204,93.1506958,93.14479828,95.07714844
YAL053W,69.14720917,69.4960556,70.58709717,70.55758667,70.35290527,71.27000427,68.99947357,69.15818787,70.25389862,70.40689087,70.72489929,72.50946808,70.89446259,70.03418732,69.63199615,69.51499939,69.1654892,68.86765289,69.27304077,70.17754364,71.07087708,71.94606781,73.24490356,73.10831451,72.3041153,71.98641968,72.04255676,71.71406555,70.80212402,70.98776245,71.12886047,70.68244934,70.09130859,70.38893127,69.80862427,70.22149658,70.11624908,69.84043121,69.49872589,68.82091522
YAL054C,76.24909973,77.61473083,75.09844208,74.25426483,75.73078918,74.8480835,75.64263153,74.98795319,74.93154907,74.82408905,74.88938904,75.24043274,73.99969482,72.37216949,75.20943451,74.95462036,72.92962646,75.02276611,76.0018158,76.02481842,77.52934265,76.61377716,76.05108643,73.49340057,75.06286621,79.53991699,76.62093353,79.03916168,77.28919983,77.39067078,78.44795227,79.35693359,78.99250793,79.93952942,79.79964447,79.09197998,78.26586151,79.8993988,83.05073547,83.43186188
YAL055W,69.36134338,70.18952942,69.17079926,68.85754395,69.40808868,70.46259308,70.51766968,72.26483917,71.94511414,71.39746094,71.87445831,69.47522736,71.13531494,71.63394928,70.73790741,71.13505554,71.48664856,70.93877411,70.79879761,71.7322464,72.31254578,72.06074524,73.11277008,72.30789185,73.244133,73.13882446,74.20225525,74.34722137,73.6942215,73.84338379,73.90982819,73.69947815,71.62287903,71.12146759,72.24354553,73.08447266,72.5556488,71.34204102,72.44936371,71.24178314
YAL056W,76.65148926,75.21897125,74.02520752,73.87332153,73.93319702,74.00345612,74.19739532,73.92998505,73.64954376,73.32266998,72.50683594,73.19499969,75.11378479,75.4574585,73.92910004,73.56591034,74.20584106,74.11012268,75.02339172,76.14875793,76.57738495,76.8800354,75.75138092,75.81466675,76.65549469,75.82858276,76.53832245,76.11523438,74.51498413,74.39455414,74.89560699,75.41432953,76.5710144,76.87664032,77.16933441,76.60093689,77.323349,78.18784332,77.89945984,78.75195313
YAL058W,71.96760559,70.15114594,71.81121063,73.12220764,71.6920929,70.8159256,68.64118195,69.55291748,68.39379883,68.29724884,67.82139587,69.18986511,68.34738159,69.64931488,69.17089844,69.07765961,67.95326996,68.23612213,72.11342621,71.48927307,70.15645599,70.11752319,70.6752243,69.87835693,69.74225616,70.6184082,71.42720032,69.76789093,68.96433258,70.27711487,70.86144257,69.31137085,69.54322052,70.83609772,71.62653351,71.24989319,70.07282257,70.10878754,68.72738647,68.59322357
YAL059W,79.72097778,79.17277527,78.67965698,79.97013092,80.85829163,81.3272171,82.53460693,83.84699249,84.97621918,84.83712769,83.73544312,84.19038391,84.07588959,84.42249298,83.21839905,84.83638763,86.23517609,87.73200989,86.44954681,87.55150604,88.17594147,88.14602661,88.76408386,89.25145721,88.82147217,88.18384552,86.17829132,86.15391541,84.60774994,83.37553406,85.00585938,83.93534088,83.51592255,83.92284393,84.53538513,82.32404327,80.56575775,81.97679901,82.5738678,82.27276611
YAL060W,150.2823792,158.0548401,162.0749512,167.168457,173.3691406,169.8590393,175.5178223,177.8510284,177.6978302,174.0862885,175.6192627,178.2852936,182.3430023,187.9219513,182.987381,165.8499603,162.1693878,158.951004,157.3168945,156.2966461,151.6297607,155.2517242,154.4412537,154.6767883,163.6192322,169.0538788,178.7275848,183.8274536,191.9353027,197.2546692,201.4611969,201.8292999,205.0242004,211.6946411,221.8873138,216.0823059,220.3342896,220.2810211,221.8184204,216.4863281
YAL061W,96.82072449,98.77405548,99.62266541,97.35047913,94.26664734,93.71559143,94.94688416,92.43888855,91.88668823,93.41777039,91.39592743,90.37564087,88.93397522,89.18922424,91.72376251,91.6558075,87.77376556,86.03057861,83.42009735,88.27251434,96.07542419,101.9834976,106.8124161,111.7094269,112.0731812,110.8107147,108.8535843,106.9163132,105.9319382,105.8328171,103.7897568,103.7320099,101.6518784,101.818428,105.1158981,101.7390137,102.328331,103.448494,104.0809479,104.5725555
YAR002C-A,133.7258453,134.3075867,132.1531219,131.8149719,135.8724976,135.7241516,136.3434448,138.943985,133.2140961,133.4893341,131.9577942,131.2689667,136.5680237,133.6435547,134.5567627,132.7921753,131.1425476,131.2195892,127.163269,132.0405579,135.29953,140.1930542,135.2362213,137.2729034,138.9959412,138.0092926,139.3333435,144.1960144,141.8085327,139.5518799,139.368576,139.2377319,136.2416077,135.7974548,134.24646,134.075592,140.2041016,140.1756744,139.2294006,139.1026001
YAR002W,86.80288696,84.69297791,86.7874527,85.64524841,85.54740906,87.10083771,85.58045197,85.67858887,86.45928192,85.93863678,88.33507538,87.3252182,88.24298096,88.32994843,88.33361053,88.70716095,87.03500366,82.51850128,86.62648773,87.71136475,90.07982635,92.01586151,92.39221954,91.26200867,92.62015533,94.07466125,93.2898407,95.92217255,96.5868988,96.96085358,97.534729,98.44271851,97.77321625,98.41490173,97.58597565,96.96674347,99.9885025,99.26798248,101.3763885,100.5935364
YAR003W,84.35372162,82.72336578,83.20774841,82.68928528,83.12288666,82.0526123,81.00550079,81.36249542,81.01662445,81.31691742,82.12623596,83.12782288,82.81734467,79.84318542,78.97579956,78.25056458,76.48406219,74.41197968,76.01058197,80.25328827,82.09589386,83.49550629,84.62252808,84.76356506,85.38703918,82.11413574,80.84468079,81.98238373,82.58889771,82.00144958,81.36697388,81.26200867,79.35262299,81.34155273,81.31295013,80.10860443,80.92081451,81.39022064,81.94525146,80.43457794
YAR007C,133.0643616,136.394043,133.1449738,132.6630249,129.7985687,135.5449219,136.9518738,135.4765472,137.462265,139.0399017,141.0658722,144.8456573,141.9271393,138.5862427,143.7621613,147.3379364,147.7259369,143.3907928,147.2583313,148.7394867,154.5784607,160.7305298,164.5799561,166.4950256,176.9006958,182.2166443,194.0115814,195.2579956,202.0421906,199.7467651,210.1418762,214.2585907,215.6622772,216.3033752,226.1184235,229.8513794,262.464325,256.9457397,258.3902283,261.7764282
YAR009C,81.25741577,79.26734161,81.98668671,79.06360626,78.43232727,79.31287384,79.22502136,80.00994873,78.61832428,81.50858307,80.96459198,80.7848053,80.13572693,80.12998199,80.61102295,80.31468964,81.2338028,80.69705963,78.04394531,79.23873138,78.38716888,78.71820068,79.54929352,80.12130737,79.48039246,78.38806152,78.40687561,78.14285278,79.63852692,81.02246857,76.80675507,76.85577393,78.36488342,79.1918335,78.31777191,79.87477875,80.31256104,83.8466568,81.39122009,83.97810364
YAR014C,103.4303207,100.7922287,98.73184204,97.18199158,97.18314362,97.92016602,98.36296082,98.28701019,97.80939484,99.70407867,102.3889389,101.5205765,100.6075439,103.8659592,102.7591705,100.7653351,103.3411026,98.24956512,101.5703583,102.3210754,102.5331116,99.31751251,100.4016495,100.8940506,105.1133881,106.4028244,104.6153488,105.0028152,105.8353653,108.5868225,107.2960968,107.3303146,107.6607971,106.0658493,110.589859,110.3650818,106.7727585,104.2065048,104.7484283,104.8754501
YAR015W,183.9820709,200.0959167,195.8985291,180.3972931,179.1217194,177.787262,174.2585144,181.8105316,186.1600494,189.1940002,185.1368103,182.7434998,186.4380188,185.4970856,187.9392548,184.7473907,183.8077393,187.6531677,185.0970306,187.8508911,193.3425598,189.5294952,184.506012,175.4949799,175.8902588,187.3022919,201.2486115,217.865799,222.4499512,225.9287872,230.1668701,204.2691956,193.7142334,195.4820557,183.9642181,178.7744751,185.741333,189.4532318,192.9412994,193.4295044
YAR019C,82.82839966,81.69304657,81.60639191,80.03372955,77.98353577,77.63497162,77.80426788,78.17132568,79.05138397,78.725914,79.49701691,79.58988953,80.09138489,81.72725677,82.59434509,84.20809174,86.07621765,85.32428741,84.65104675,89.82611847,91.33718872,90.35388947,91.38562012,94.26376343,94.06837463,93.81762695,95.60189056,97.847435,98.87696075,99.19486237,100.052742,102.7481842,103.4379196,103.5462952,102.2068787,101.1603165,100.8344498,101.3202515,101.6931,101.0345917
YAR027W,85.97003937,85.51997375,86.4630661,86.21219635,88.40197754,88.58155823,87.24519348,88.10757446,88.14118195,89.14076233,89.29890442,87.37554169,87.43852234,87.42971039,87.86045074,88.67259979,89.87696075,91.09253693,90.93762207,91.56614685,92.65762329,95.1615448,96.782547,99.74533844,102.7725067,105.2808838,103.9907227,104.7357941,106.0610962,107.7851868,106.9332275,108.2268372,109.5799484,109.4454422,110.8121567,113.0885162,113.5074539,113.4086609,112.6057663,114.4154968
YAR028W,86.14679718,87.24766541,87.10670471,87.84087372,88.00939941,87.48859406,87.29168701,87.28662872,87.81523132,87.0014801,86.38647461,86.03805542,87.55463409,87.13507843,86.79077148,86.65383148,87.59859467,88.44239044,87.91689301,90.48348236,94.53230286,97.69110107,100.0577393,104.2486191,109.0153961,111.8381805,108.7248001,110.396431,114.090416,117.1535568,117.0733871,119.0037994,121.1690216,120.3989334,121.4391098,122.7026062,123.224762,124.9200363,124.8869171,125.6232224
YAR044W,107.0844955,104.2208328,105.0209885,107.8559418,103.0360794,100.8712769,103.5922318,101.810318,104.860527,104.2686844,103.8644638,104.8367462,108.508461,107.216156,100.3862991,99.93039703,102.2240524,103.3074112,93.67778778,93.88975525,96.15270996,97.29001617,93.35931396,98.99941254,102.3318558,99.23920441,100.4595947,102.4710693,103.5205917,104.5703583,108.3029861,104.4311981,106.3650818,106.5955582,107.1954727,112.1854248,109.6585541,111.0438538,112.077095,113.0666275
YAR071W,73.16238403,72.98569489,71.231987,72.46850586,73.24555969,71.82565308,70.1984787,72.77965546,72.62434387,72.65647888,73.25231171,72.90856171,73.58987427,73.4667511,73.88938141,75.2629776,75.92425537,72.36175537,74.19178009,76.08681488,77.26472473,79.74251556,82.35791779,83.3886795,85.05773163,81.72380829,75.09919739,76.81713104,76.52664185,76.25699615,76.00650787,77.89851379,74.31302643,74.57357025,76.7526474,76.55122375,78.23229218,77.89955139,76.86547089,75.47029114
YBL001C,71.41259003,71.33947754,73.28005981,74.18772125,73.40324402,72.54559326,73.52706146,71.89491272,72.51374054,72.61086273,71.91848755,72.28738403,72.29168701,72.40802002,72.83637238,72.52674866,73.94623566,72.55432892,73.94216156,74.13178253,75.38517761,76.24167633,75.81361389,77.80776215,76.92511749,79.07103729,78.6739502,80.2390976,80.4256897,77.26996613,77.59362793,78.35762024,80.42747498,78.14144897,78.71443176,77.13262177,78.02246094,78.21438599,79.25401306,79.54550934
YBL002W,897.2419434,862.1882324,848.2900391,792.8344116,788.8468018,794.7486572,810.0558472,802.3095093,747.7001343,772.6035767,776.1984863,756.6635742,741.7263794,796.1973877,845.4755249,824.4656982,832.46875,794.1003418,865.9463501,806.5984497,816.7980347,820.2648926,815.9508667,853.414978,812.7211304,822.7426147,807.8204346,885.802124,917.017334,989.5192871,859.7458496,863.6243286,779.8753052,868.3276367,831.9019165,898.840271,941.4206543,859.0595093,910.267334,930.9277954
